CHEMBL ID,AlogP,Smiles,Standard Value,Standard Units
CHEMBL3098316,3.16,CS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,100000,nM
CHEMBL2408828,4.46,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,150,nM
CHEMBL2409778,3.3,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,10000,nM
CHEMBL428777,4.86,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,22,nM
CHEMBL1204261,4.31,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,8.17,nM
CHEMBL1204305,4,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,1.05,nM
CHEMBL1203934,3.53,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,19.1,nM
CHEMBL1204360,3.53,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,12.8,nM
CHEMBL1204261,4.31,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,99,nM
CHEMBL2447950,4.82,CCOc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC.Cl,108,nM
CHEMBL1230609,5.77,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,2990,nM
CHEMBL1203934,3.53,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,51,nM
CHEMBL1204360,3.53,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,179,nM
CHEMBL3353400,3.35,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H](C)O)CC1,11000000,nM
CHEMBL1929238,5.23,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,30000,nM
CHEMBL3786167,3.25,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OC[C@@H]5CCCO5)c4F)c4c(N)ncnc43)C2)CC1,10000,nM
CHEMBL3785951,3.25,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,10000,nM
CHEMBL4456370,4.03,OC(c1cccs1)c1cc2ccccc2nc1Cl,6300,nM
CHEMBL1630110,6.93,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,18,nM
CHEMBL1630116,8.57,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,15,nM
CHEMBL1630117,6.12,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,3.9,nM
CHEMBL2437465,3.89,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1,4.72,nM
CHEMBL2437460,2.88,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,2.86,nM
CHEMBL2437486,2.98,CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,39.7,nM
CHEMBL2437472,2.51,COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(N)cc4)c3n2)cc1,,
CHEMBL2437487,3.04,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)cc1,,
CHEMBL2437485,2.98,CN(C)C/C=C/C(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)cc1,,
CHEMBL2437480,3.28,CCC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,,
CHEMBL2437476,3.05,C=CC(=O)Nc1cccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)c1,,
CHEMBL2437475,2.51,COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1,8452,nM
CHEMBL4283517,4.64,COc1cc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc(OC)c1OC,10000,nM
CHEMBL2437470,3.36,C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1,16338,nM
CHEMBL2437468,2.8,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1,395,nM
CHEMBL2437457,3.7,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,373.5,nM
CHEMBL2437478,3.05,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,5129,nM
CHEMBL2437472,2.51,COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(N)cc4)c3n2)cc1,,
CHEMBL4293690,3.73,COc1ccc(OC)c(Nc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1,10000,nM
CHEMBL2426286,4.32,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c1,12800,nM
CHEMBL2426285,4.88,COc1ccc(NC(=O)CC#N)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,30000,nM
CHEMBL1173655,4.39,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,12,nM
CHEMBL1229592,4.55,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,23,nM
CHEMBL3818115,5.19,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,53.16,nM
CHEMBL3297958,4.27,c1ccc(-c2csc(Nc3ncnc4cc5c(cc34)OCCO5)n2)cc1,10000,nM
CHEMBL24828,5,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,190,nM
CHEMBL939,4.28,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.6,nM
CHEMBL2408824,4.5,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,2940,nM
CHEMBL2426290,3.74,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(F)c(-c2cnn3ccccc23)n1,19000,nM
CHEMBL2426387,5.33,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,5000,nM
CHEMBL554,6.14,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.9,nM
CHEMBL3344211,6.7,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,14.7,nM
CHEMBL826,0.66,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,,
CHEMBL44884,-0.29,CC[C@@H](CO)NCCN[C@@H](CC)CO,,
CHEMBL1958030,3.61,COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,10690,nM
CHEMBL1949789,2.6,COc1ccc(C(=O)NC[C@H](O)CO)cc1/C=C/c1ccc(Cl)cc1,50000,nM
CHEMBL768,1.53,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,,
CHEMBL3088223,4.35,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1,12450,nM
CHEMBL936,4.19,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,,
CHEMBL2110732,5.16,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,6,nM
CHEMBL217092,3.94,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,66,nM
CHEMBL304929,3.37,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,19,nM
CHEMBL4102666,5.24,C[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,100000,nM
CHEMBL4077333,5.98,CSCC[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,,
CHEMBL3753305,5.08,C=CC(=O)Nc1cccc(-n2c(=O)cc(-c3ccccc3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,97,nM
CHEMBL4087241,6.04,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,140,nM
CHEMBL495734,6.17,CC(=O)N1CCC[C@@H]1C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,58,nM
CHEMBL500381,5.84,CCC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,63,nM
CHEMBL4098758,6.65,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,150,nM
CHEMBL4076434,5.94,S=C(Nc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,15.8,nM
CHEMBL4073912,6.31,FC(F)(F)c1csc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)n1,137,nM
CHEMBL4083222,4.99,C[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,100000,nM
CHEMBL3759199,4.52,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,0.9,nM
CHEMBL3758376,3.8,CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1,2,nM
CHEMBL3759900,4.79,COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,6,nM
CHEMBL3759733,4.92,COc1cc(C=O)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,20,nM
CHEMBL3759986,4,OCc1cccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)c1,3,nM
CHEMBL437584,4.37,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCOCC5)CC4)c4ncnc(N)c34)cc2[nH]1,58,nM
CHEMBL496129,5.37,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc(-c2csc(N)n2)cc1,25000,nM
CHEMBL1221512,1.75,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,3216,nM
CHEMBL498249,1.7,CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(O)c1O)C2=O,41000,nM
CHEMBL443169,6.59,CCC(C)[C@H]1[C@](C)(O)C(=O)[C@@]2(O)C[C@](C)(O)C[C@@H](C)[C@@H]2[C@]1(C)C(=O)/C=C/N(c1ccccc1)c1ccc2ccccc2c1,100000,nM
CHEMBL165790,4.25,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,
CHEMBL1945559,2.96,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,10000,nM
CHEMBL1262,6.12,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,,
CHEMBL19215,4.06,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,,
CHEMBL456807,0.97,NNc1ccccc1,,
CHEMBL293492,1.9,O=C/C=C/c1ccccc1,,
CHEMBL435,-0.35,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,,
CHEMBL70927,0.4,Cc1c(O)c(=O)ccn1C,,
CHEMBL1754,3.17,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,,
CHEMBL549,3.81,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,
CHEMBL4637355,3.77,CCN1CCN(CC(=O)Nc2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)CC1,3910,nM
CHEMBL1626,5.1,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,,
CHEMBL1255901,2,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,,
CHEMBL4531109,3.97,O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,4500,nM
CHEMBL3353400,3.35,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H](C)O)CC1,75000,nM
CHEMBL3287898,7.48,CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,7500,nM
CHEMBL257430,3.01,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,8,nM
CHEMBL402339,3.66,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,13,nM
CHEMBL438536,3.96,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,1,nM
CHEMBL3985592,5.18,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(CCF)C4)cc3OC)ncc2C(F)(F)F)c1,1,nM
CHEMBL4561572,2.49,O=[N+]([O-])c1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,412.3,nM
CHEMBL4587222,6.31,CCN1CCN(CCCOc2cc3nccc(Oc4c(F)cc(NC(=O)NN5C(=O)CSC5c5c(F)cccc5F)cc4F)c3cc2OC)CC1,520,nM
CHEMBL4460981,9.91,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000,nM
CHEMBL4456487,8.42,C=CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)OCCCCO[N+](=O)[O-])CC[C@]23C)C1(C)C,20000,nM
CHEMBL939,4.28,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,390,nM
CHEMBL4460981,9.91,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000,nM
CHEMBL168,7.23,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,20000,nM
CHEMBL4456487,8.42,C=CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)OCCCCO[N+](=O)[O-])CC[C@]23C)C1(C)C,20000,nM
CHEMBL291986,2.35,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,4300,nM
CHEMBL65063,1.4,Nc1ncnc2c1cnn2-c1ccccc1,2700,nM
CHEMBL3219509,None,COc1cc2ncnc(Nc3cccc(B(O)O)c3)c2cc1OC,1000,nM
CHEMBL24828,5,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,16,nM
CHEMBL597402,5.85,O=C(COc1c(F)c(F)c(F)c(F)c1F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,118,nM
CHEMBL2425737,5.54,O=C(CCOc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,38.4,nM
CHEMBL2425737,5.54,O=C(CCOc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,21.7,nM
CHEMBL52765,3.72,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,21.45,nM
CHEMBL338790,1.31,Nc1ccc2c3c(cccc13)C(=O)NC2=O,,
CHEMBL787,8.95,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,3197,nM
CHEMBL3217774,None,COCCOc1cc2ncnc(Nc3cccc(B(O)O)c3)c2cc1OCCOC,1000,nM
CHEMBL56674,0.96,N#CC(C#N)=Cc1ccc(S(=O)(=O)[O-])o1.[Na+],250000,nM
CHEMBL300341,1.71,N#CC(C#N)=Cc1ccco1,1250000,nM
CHEMBL1200559,-0.55,CC(O)C(=O)O,,
CHEMBL880,0.54,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,
CHEMBL333231,5.02,Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,26,nM
CHEMBL457299,-1.03,OCCO,,
CHEMBL81977,0.37,NC(=O)c1cccc(N)c1,,
CHEMBL1902981,3.55,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,,
CHEMBL3919366,6.93,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(CCN4CCN(C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3983732,7.66,CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3937417,7.67,CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3976571,7.28,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,1000,nM
CHEMBL3964932,7.27,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3969290,7.67,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCN(C(C)C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3910511,6.48,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCN(CCS(C)(=O)=O)CC1,1000,nM
CHEMBL3898691,6.43,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,100,nM
CHEMBL3957736,7.44,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,100,nM
CHEMBL3938801,7.4,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3918624,7.39,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3890964,7.25,CCOc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3984255,7.25,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCC(N5CCN(S(C)(=O)=O)CC5)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3930103,8.74,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3907042,6.69,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCN(S(C)(=O)=O)CC5)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3946368,6.87,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3894686,7,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL437002,3.92,O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,,
CHEMBL2064391,3.21,CC(=O)c1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,6800,nM
CHEMBL177688,3.73,OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,1360,nM
CHEMBL3963200,6.89,CCOc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3930609,7.17,Cc1cc(OC2CCNCC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3942220,6.98,Cc1ccn2c(-c3ccnc(Nc4cccc(OCCN(C)C)c4)n3)c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc2c1,100,nM
CHEMBL448668,6.67,CN(C)CCOc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c1,100,nM
CHEMBL454796,7.82,COc1cc(N2CCC(N3C[C@H](C)O[C@H](C)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3920487,7.35,COc1cc(N2CCC(N3CCCN(C)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3889680,8.51,COc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)c(C)c3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3912542,7.7,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCN(CCF)CC5)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3955829,8.2,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4ccc(F)cc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3936820,7.18,COc1cc(N2CCC(N3CCC(O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3933134,6.73,COc1cc(N2CCC(N3CCN4CCOC[C@@H]4C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3974608,7.43,COc1cc([C@H]2CC[C@H](N3CCN(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3947685,7.86,COc1cc(N2CCC(N3CCC(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3944142,8.34,COc1cc(N2CCC(N3CCCCC3)CC2)c(F)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3927744,7.95,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)c(Cl)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3896361,7.03,COc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)c(Cl)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3918852,8.67,CCOc1cc(N2CCC(N3CCN(CCC(F)(F)F)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3895710,7.92,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3898403,7.91,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100,nM
CHEMBL3973285,6.54,COc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3931447,6.88,CCOc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3968940,8.72,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,100,nM
CHEMBL3923001,8.31,CCCc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
CHEMBL3951002,7.36,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(C4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000,nM
CHEMBL3949909,8.49,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,nM
